DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
PANCAKES, WITH FRUIT	Pancakes_with_fruit	Pancakes, with fruit	0	55103000.0
MAPLE SYRUP	Maple_syrup	Maple syrup	0	91301060.0
PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
MILK, FAT FREE (SKIM)	Milk_fat_free_skim_	Milk, fat free (skim)	0	11113000.0
BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
PEANUT BUTTER	Peanut_butter	Peanut butter	0	42202000.0
CEREAL (KELLOGG_S FROSTED MINI-WHEATS)	Cereal_Kellogg_s_Frosted_Mini_Wheats_	Cereal (Kellogg_s Frosted Mini-Wheats)	0	57214000.0
MILK, FAT FREE (SKIM)	Milk_fat_free_skim_	Milk, fat free (skim)	0	11113000.0
BLUEBERRIES, RAW	Blueberries_raw	Blueberries, raw	0	63203010.0
MEAT LOAF MADE WITH BEEF	Meat_loaf_made_with_beef	Meat loaf made with beef	0	27214100.0
PEAS, GREEN, COOKED, FROM FROZEN, FAT NOT ADDED IN COOKING	Peas_green_cooked_from_frozen_fat_not_added_in_cooking	Peas, green, cooked, from frozen, fat not added in cooking	0	75224022.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
POTATO, MASHED, FROM FRESH, MADE WITH MILK	Potato_mashed_from_fresh_made_with_milk	Potato, mashed, from fresh, made with milk	0	71501010.0
CHEESE, CHEDDAR	Cheese_Cheddar	Cheese, Cheddar	0	14104100.0
WATERMELON, RAW	Watermelon_raw	Watermelon, raw	0	63149010.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
WATERMELON, RAW	Watermelon_raw	Watermelon, raw	0	63149010.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
SOFT TACO WITH CHICKEN AND SOUR CREAM	Soft_taco_with_chicken_and_sour_cream	Soft taco with chicken and sour cream	0	58101460.0
GUACAMOLE WITH TOMATOES	Guacamole_with_tomatoes	Guacamole with tomatoes	0	63409015.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
ROMAINE LETTUCE, RAW	Romaine_lettuce_raw	Romaine lettuce, raw	0	72116000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
CREAM, HALF AND HALF	Cream_half_and_half	Cream, half and half	0	12120100.0
BREAD, WHITE, TOASTED	Bread_white_toasted	Bread, white, toasted	0	51101010.0
TURKEY, PREPACKAGED OR DELI, LUNCHEON MEAT	Turkey_prepackaged_or_deli_luncheon_meat	Turkey, prepackaged or deli, luncheon meat	0	25230780.0
CHEESE, PROVOLONE	Cheese_Provolone	Cheese, Provolone	0	14108400.0
TEA, ICED, BOTTLED, BLACK	Tea_iced_bottled_black	Tea, iced, bottled, black	0	92309000.0
CRACKERS, BUTTER (RITZ)	Crackers_butter_Ritz_	Crackers, butter (Ritz)	0	54301030.0
TEA, ICED, BOTTLED, BLACK	Tea_iced_bottled_black	Tea, iced, bottled, black	0	92309000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
CHEESE, CHEDDAR, REDUCED FAT	Cheese_Cheddar_reduced_fat	Cheese, Cheddar, reduced fat	0	14104110.0
POTATO, FRENCH FRIES, FROM FROZEN, BAKED	Potato_french_fries_from_frozen_baked	Potato, french fries, from frozen, baked	0	71401020.0
GARLIC BREAD, FROM FAST FOOD _ RESTAURANT	Garlic_bread_from_fast_food_restaurant	Garlic bread, from fast food _ restaurant	0	51121025.0
CATFISH, COATED, FRIED, MADE WITH OIL	Catfish_coated_fried_made_with_oil	Catfish, coated, fried, made with oil	0	26107140.0
POTATO, FRENCH FRIES, FROM FROZEN, BAKED	Potato_french_fries_from_frozen_baked	Potato, french fries, from frozen, baked	0	71401020.0
EGG, WHOLE, FRIED WITH COOKING SPRAY	Egg_whole_fried_with_cooking_spray	Egg, whole, fried with cooking spray	0	31105080.0
PORK SAUSAGE	Pork_sausage	Pork sausage	0	25221405.0
BREAD, FRENCH OR VIENNA, TOASTED	Bread_French_or_Vienna_toasted	Bread, French or Vienna, toasted	0	51107040.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
PEACH, RAW	Peach_raw	Peach, raw	0	63135010.0
BREAD, FRUIT	Bread_fruit	Bread, fruit	0	52405010.0
PANCAKES, PLAIN, REDUCED FAT	Pancakes_plain_reduced_fat	Pancakes, plain, reduced fat	0	55101015.0
MAPLE AND CORN AND_OR CANE PANCAKE SYRUP BLENDS	Maple_and_corn_and_or_cane_pancake_syrup_blends	Maple and corn and_or cane pancake syrup blends	0	91301250.0
PORK SAUSAGE	Pork_sausage	Pork sausage	0	25221405.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
TEA, ICED, INSTANT, BLACK, UNSWEETENED	Tea_iced_instant_black_unsweetened	Tea, iced, instant, black, unsweetened	0	92305010.0
COOKIE, OATMEAL	Cookie_oatmeal	Cookie, oatmeal	0	53233000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
LASAGNA WITH MEAT	Lasagna_with_meat	Lasagna with meat	0	58130011.0
GARLIC BREAD, FROM FAST FOOD _ RESTAURANT	Garlic_bread_from_fast_food_restaurant	Garlic bread, from fast food _ restaurant	0	51121025.0
MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
TEA, ICED, INSTANT, BLACK, UNSWEETENED	Tea_iced_instant_black_unsweetened	Tea, iced, instant, black, unsweetened	0	92305010.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
VODKA	Vodka	Vodka	0	93505000.0
PORK SAUSAGE	Pork_sausage	Pork sausage	0	25221405.0
BEANS, STRING, GREEN, COOKED, NS AS TO FORM, NS AS TO FAT AD	Beans_string_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Beans, string, green, cooked, NS as to form, NS as to fat added in cooking	0	75205010.0
MEAT, NFS	Meat_NFS	Meat, NFS	0	2e+07.0
BEER, LIGHT	Beer_light	Beer, light	0	93102000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BREAD, WHOLE WHEAT	Bread_whole_wheat	Bread, whole wheat	0	51300110.0
TURKEY, PREPACKAGED OR DELI, LUNCHEON MEAT	Turkey_prepackaged_or_deli_luncheon_meat	Turkey, prepackaged or deli, luncheon meat	0	25230780.0
MAYONNAISE-TYPE SALAD DRESSING	Mayonnaise_type_salad_dressing	Mayonnaise-type salad dressing	0	83110000.0
POTATO SALAD, MADE WITH MAYONNAISE	Potato_salad_made_with_mayonnaise	Potato salad, made with mayonnaise	0	71603010.0
PASTA WITH TOMATO-BASED SAUCE, MEAT, AND ADDED VEGETABLES, H	Pasta_with_tomato_based_sauce_meat_and_added_vegetables_home_recipe	Pasta with tomato-based sauce, meat, and added vegetables, home recipe	0	58146332.0
FRUIT JUICE DRINK, WITH HIGH VITAMIN C	Fruit_juice_drink_with_high_vitamin_C	Fruit juice drink, with high vitamin C	0	92530610.0
SOFT DRINK, FRUIT FLAVORED, DIET, CAFFEINE FREE	Soft_drink_fruit_flavored_diet_caffeine_free	Soft drink, fruit flavored, diet, caffeine free	0	92410520.0
BEANS, LIMA, IMMATURE, COOKED, FROM FROZEN, MADE WITH BUTTER	Beans_lima_immature_cooked_from_frozen_made_with_butter	Beans, lima, immature, cooked, from frozen, made with butter	0	75204031.0
OKRA, COOKED, FROM FROZEN, MADE WITH BUTTER	Okra_cooked_from_frozen_made_with_butter	Okra, cooked, from frozen, made with butter	0	75220032.0
CORNBREAD, PREPARED FROM MIX	Cornbread_prepared_from_mix	Cornbread, prepared from mix	0	52201000.0
COBBLER, PEACH	Cobbler_peach	Cobbler, peach	0	53410800.0
BEER, LIGHT	Beer_light	Beer, light	0	93102000.0
VODKA	Vodka	Vodka	0	93505000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
DOUGHNUT, CAKE TYPE	Doughnut_cake_type	Doughnut, cake type	0	53520110.0
EGG, WHOLE, BOILED OR POACHED	Egg_whole_boiled_or_poached	Egg, whole, boiled or poached	0	31103010.0
DOUGHNUT, CAKE TYPE	Doughnut_cake_type	Doughnut, cake type	0	53520110.0
YOGURT, NS AS TO TYPE OF MILK, FRUIT	Yogurt_NS_as_to_type_of_milk_fruit	Yogurt, NS as to type of milk, fruit	0	11430000.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
TURKEY WITH GRAVY, DRESSING, POTATOES, VEGETABLE, FROZEN MEA	Turkey_with_gravy_dressing_potatoes_vegetable_frozen_meal	Turkey with gravy, dressing, potatoes, vegetable, frozen meal	0	28145210.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
ITALIAN DRESSING, MADE WITH VINEGAR AND OIL	Italian_dressing_made_with_vinegar_and_oil	Italian dressing, made with vinegar and oil	0	83106000.0
POPCORN, MICROWAVE, BUTTER FLAVORED	Popcorn_microwave_butter_flavored	Popcorn, microwave, butter flavored	0	54403056.0
SOFT DRINK, FRUIT FLAVORED, CAFFEINE FREE	Soft_drink_fruit_flavored_caffeine_free	Soft drink, fruit flavored, caffeine free	0	92410510.0
CEREAL (GENERAL MILLS CHEERIOS HONEY NUT)	Cereal_General_Mills_Cheerios_Honey_Nut_	Cereal (General Mills Cheerios Honey Nut)	0	57241000.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
CHOW MEIN OR CHOP SUEY, MEATLESS, WITH NOODLES	Chow_mein_or_chop_suey_meatless_with_noodles	Chow mein or chop suey, meatless, with noodles	0	75460900.0
BEEF AND VEGETABLES INCLUDING CARROTS, BROCCOLI, AND_OR DARK	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce	Beef and vegetables including carrots, broccoli, and_or dark-green leafy; no potatoes, soy-based sauce	0	27415100.0
ORANGE CHICKEN	Orange_chicken	Orange chicken	0	27146350.0
RICE, FRIED, MEATLESS	Rice_fried_meatless	Rice, fried, meatless	0	58150110.0
MILK, LOW FAT (1_)	Milk_low_fat_1_	Milk, low fat (1_)	0	11112210.0
SHRIMP, COATED, FRIED, MADE WITH OIL	Shrimp_coated_fried_made_with_oil	Shrimp, coated, fried, made with oil	0	26319140.0
TOPPING, NUTS AND SYRUP	Topping_nuts_and_syrup	Topping, nuts and syrup	0	91304060.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
CHOW MEIN OR CHOP SUEY, MEATLESS, WITH NOODLES	Chow_mein_or_chop_suey_meatless_with_noodles	Chow mein or chop suey, meatless, with noodles	0	75460900.0
ORANGE CHICKEN	Orange_chicken	Orange chicken	0	27146350.0
BEEF AND VEGETABLES INCLUDING CARROTS, BROCCOLI, AND_OR DARK	Beef_and_vegetables_including_carrots_broccoli_and_or_dark_green_leafy_no_potatoes_soy_based_sauce	Beef and vegetables including carrots, broccoli, and_or dark-green leafy; no potatoes, soy-based sauce	0	27415100.0
RICE, FRIED, MEATLESS	Rice_fried_meatless	Rice, fried, meatless	0	58150110.0
SHRIMP, COATED, FRIED, MADE WITH OIL	Shrimp_coated_fried_made_with_oil	Shrimp, coated, fried, made with oil	0	26319140.0
TOPPING, NUTS AND SYRUP	Topping_nuts_and_syrup	Topping, nuts and syrup	0	91304060.0
ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
ROMAINE LETTUCE, RAW	Romaine_lettuce_raw	Romaine lettuce, raw	0	72116000.0
BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
SUGAR SUBSTITUTE, ASPARTAME, POWDER	Sugar_substitute_aspartame_powder	Sugar substitute, aspartame, powder	0	91201010.0
COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
PIZZA WITH MEAT AND VEGETABLES, FROM FROZEN, MEDIUM CRUST	Pizza_with_meat_and_vegetables_from_frozen_medium_crust	Pizza with meat and vegetables, from frozen, medium crust	0	58106702.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BEEF, PREPACKAGED OR DELI, LUNCHEON MEAT	Beef_prepackaged_or_deli_luncheon_meat	Beef, prepackaged or deli, luncheon meat	0	25231110.0
ROLL, WHITE, HOAGIE, SUBMARINE	Roll_white_hoagie_submarine	Roll, white, hoagie, submarine	0	51157000.0
MAYONNAISE, LIGHT	Mayonnaise_light	Mayonnaise, light	0	83204000.0
LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CHEESE, NFS	Cheese_NFS	Cheese, NFS	0	14010000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
WATERMELON, RAW	Watermelon_raw	Watermelon, raw	0	63149010.0
BROCCOLI, COOKED, FROM FROZEN, FAT NOT ADDED IN COOKING	Broccoli_cooked_from_frozen_fat_not_added_in_cooking	Broccoli, cooked, from frozen, fat not added in cooking	0	72201212.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
COOKIE, BUTTER OR SUGAR, WITH FRUIT AND_OR NUTS	Cookie_butter_or_sugar_with_fruit_and_or_nuts	Cookie, butter or sugar, with fruit and_or nuts	0	53241600.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
MILK, EVAPORATED, WHOLE	Milk_evaporated_whole	Milk, evaporated, whole	0	11211050.0
FRANKFURTER OR HOT DOG SANDWICH, MEAT AND POULTRY, PLAIN, ON	Frankfurter_or_hot_dog_sandwich_meat_and_poultry_plain_on_whole_wheat_bread	Frankfurter or hot dog sandwich, meat and poultry, plain, on whole wheat bread	0	27564210.0
MAYONNAISE-TYPE SALAD DRESSING	Mayonnaise_type_salad_dressing	Mayonnaise-type salad dressing	0	83110000.0
PEAR, RAW	Pear_raw	Pear, raw	0	63137010.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CHILI CON CARNE WITH BEANS AND MACARONI	Chili_con_carne_with_beans_and_macaroni	Chili con carne with beans and macaroni	0	27212120.0
CHILI CON CARNE WITH BEANS AND MACARONI	Chili_con_carne_with_beans_and_macaroni	Chili con carne with beans and macaroni	0	27212120.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
CEREAL (KELLOGG_S SPECIAL K RED BERRIES)	Cereal_Kellogg_s_Special_K_Red_Berries_	Cereal (Kellogg_s Special K Red Berries)	0	57344010.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BREAD, WHITE	Bread_white	Bread, white	0	51101000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
SALAMI, NFS	Salami_NFS	Salami, NFS	0	25221500.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
CHEESE, BRICK	Cheese_Brick	Cheese, Brick	0	14102010.0
SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
PIZZA WITH PEPPERONI, FROM RESTAURANT OR FAST FOOD,  MEDIUM	Pizza_with_pepperoni_from_restaurant_or_fast_food_medium_crust	Pizza with pepperoni, from restaurant or fast food,  medium crust	0	58106555.0
PEANUTS, HONEY ROASTED	Peanuts_honey_roasted	Peanuts, honey roasted	0	42111500.0
BEER, LIGHT	Beer_light	Beer, light	0	93102000.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BEER, LIGHT	Beer_light	Beer, light	0	93102000.0
MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
CHEESE, SWISS	Cheese_Swiss	Cheese, Swiss	0	14109010.0
ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
HAM, PREPACKAGED OR DELI, LUNCHEON MEAT	Ham_prepackaged_or_deli_luncheon_meat	Ham, prepackaged or deli, luncheon meat	0	25230210.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
RICE WITH BEANS	Rice_with_beans	Rice with beans	0	58160110.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
CHICKEN BREAST, BAKED, BROILED, OR ROASTED, SKIN NOT EATEN,	Chicken_breast_baked_broiled_or_roasted_skin_not_eaten_from_raw	Chicken breast, baked, broiled, or roasted, skin not eaten, from raw	0	24122131.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
POTATO CHIPS, PLAIN	Potato_chips_plain	Potato chips, plain	0	71200100.0
HAM, SMOKED OR CURED, COOKED, NS AS TO FAT EATEN	Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	Ham, smoked or cured, cooked, NS as to fat eaten	0	22311000.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
CHICKEN OR TURKEY SOUP WITH DUMPLINGS, HOME RECIPE, CANNED O	Chicken_or_turkey_soup_with_dumplings_home_recipe_canned_or_ready_to_serve	Chicken or turkey soup with dumplings, home recipe, canned or ready-to-serve	0	58404520.0
CAKE, SHORTCAKE, SPONGE TYPE, WITH WHIPPED CREAM AND FRUIT	Cake_shortcake_sponge_type_with_whipped_cream_and_fruit	Cake, shortcake, sponge type, with whipped cream and fruit	0	53123070.0
SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COOKIE, OATMEAL, WITH CHOCOLATE CHIPS	Cookie_oatmeal_with_chocolate_chips	Cookie, oatmeal, with chocolate chips	0	53233060.0
ROLL, WHITE, HAMBURGER BUN	Roll_white_hamburger_bun	Roll, white, hamburger bun	0	51154100.0
WINE, TABLE, RED	Wine_table_red	Wine, table, red	0	93401010.0
COOKIE, OATMEAL, WITH CHOCOLATE CHIPS	Cookie_oatmeal_with_chocolate_chips	Cookie, oatmeal, with chocolate chips	0	53233060.0
CHEESE, COTTAGE, WITH FRUIT	Cheese_cottage_with_fruit	Cheese, cottage, with fruit	0	14202010.0
POTATO SALAD WITH EGG, FROM RESTAURANT	Potato_salad_with_egg_from_restaurant	Potato salad with egg, from restaurant	0	71600950.0
BEANS, STRING, GREEN, COOKED, NS AS TO FORM, NS AS TO FAT AD	Beans_string_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Beans, string, green, cooked, NS as to form, NS as to fat added in cooking	0	75205010.0
BEEF, ROAST, ROASTED, LEAN ONLY EATEN	Beef_roast_roasted_lean_only_eaten	Beef, roast, roasted, lean only eaten	0	21401120.0
FISH, NS AS TO TYPE, COOKED, NS AS TO COOKING METHOD	Fish_NS_as_to_type_cooked_NS_as_to_cooking_method	Fish, NS as to type, cooked, NS as to cooking method	0	26100110.0
SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
WATER, TAP	Water_tap	Water, tap	0	94000100.0
PUDDING, BREAD	Pudding_bread	Pudding, bread	0	13210110.0
ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
ROLL, WHITE, SOFT	Roll_white_soft	Roll, white, soft	0	51150000.0
RAISINS	Raisins	Raisins	0	62125100.0
WINE, TABLE, RED	Wine_table_red	Wine, table, red	0	93401010.0
CORN CHIPS, PLAIN (FRITOS)	Corn_chips_plain_Fritos_	Corn chips, plain (Fritos)	0	54401031.0
SALSA, RED, COMMERCIALLY-PREPARED	Salsa_red_commercially_prepared	Salsa, red, commercially-prepared	0	74402150.0
FRENCH OR CATALINA DRESSING	French_or_Catalina_dressing	French or Catalina dressing	0	83104000.0
LETTUCE, RAW	Lettuce_raw	Lettuce, raw	0	75113000.0
CUCUMBER, RAW	Cucumber_raw	Cucumber, raw	0	75111000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CARROTS, RAW	Carrots_raw	Carrots, raw	0	73101010.0
CAKE, SHORTCAKE, SPONGE TYPE, WITH FRUIT	Cake_shortcake_sponge_type_with_fruit	Cake, shortcake, sponge type, with fruit	0	53123080.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
CREAM, WHIPPED	Cream_whipped	Cream, whipped	0	12140000.0
ROLL, WHITE, HAMBURGER BUN	Roll_white_hamburger_bun	Roll, white, hamburger bun	0	51154100.0
HAM, SMOKED OR CURED, COOKED, NS AS TO FAT EATEN	Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	Ham, smoked or cured, cooked, NS as to fat eaten	0	22311000.0
TOMATOES, RAW	Tomatoes_raw	Tomatoes, raw	0	74101000.0
CHEESE, AMERICAN	Cheese_American	Cheese, American	0	14410110.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
CREAM, WHIPPED	Cream_whipped	Cream, whipped	0	12140000.0
SOFT DRINK, COLA	Soft_drink_cola	Soft drink, cola	0	92410310.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
RAISINS, YOGURT COVERED	Raisins_yogurt_covered	Raisins, yogurt covered	0	91739600.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
MILK, NFS	Milk_NFS	Milk, NFS	0	11100000.0
SOFT TACO WITH BEANS	Soft_taco_with_beans	Soft taco with beans	0	58101610.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BREAD, WHEAT OR CRACKED WHEAT	Bread_wheat_or_cracked_wheat	Bread, wheat or cracked wheat	0	51301010.0
MARMALADE, ALL FLAVORS	Marmalade_all_flavors	Marmalade, all flavors	0	91404000.0
COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
MILK, REDUCED FAT (2_)	Milk_reduced_fat_2_	Milk, reduced fat (2_)	0	11112110.0
SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
PAN DULCE, WITH SUGAR TOPPING	Pan_Dulce_with_sugar_topping	Pan Dulce, with sugar topping	0	51161270.0
BURRITO, TACO, OR QUESADILLA WITH EGG	Burrito_taco_or_quesadilla_with_egg	Burrito, taco, or quesadilla with egg	0	58100000.0
RICE, COOKED, NFS	Rice_cooked_NFS	Rice, cooked, NFS	0	56205000.0
REFRIED BEANS, NS AS TO FAT ADDED IN COOKING	Refried_beans_NS_as_to_fat_added_in_cooking	Refried beans, NS as to fat added in cooking	0	41205016.0
WATER, BOTTLED, UNSWEETENED	Water_bottled_unsweetened	Water, bottled, unsweetened	0	94100100.0
BURRITO, TACO, OR QUESADILLA WITH EGG	Burrito_taco_or_quesadilla_with_egg	Burrito, taco, or quesadilla with egg	0	58100000.0
